ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,18.99090909090909,34.0,1.0,1.7903303015797034,0.7349081364829396,8.0,48.0,86.0,38.0,62.94117647058823,9.797782391561244,17.0,0.5,0.8110236220472441,0.0,0.0,0.0,0.0,0.0,1.0,2.591135707793797,0.0,transformer,10,p11.mid,p11,piano,happy,3.1239380283730274,1.4458038268282212,2.7863697776105596,2.917955474043021,0.6125080614023655,0.09659814695574566
1.0,7.449999999999999,59.0,1.0,7.919463087248323,16.793333333333333,21.0,36.0,86.0,50.0,65.15254237288136,12.620689979959039,30.0,0.5084745762711864,0.006666666666666667,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,3.1547666100549185,0.0,transformer,10,p12.mid,p12,synth,tense,3.005194757295592,14.612621370022172,0.5750038753174351,5.740863062440816,0.19184889397821198,0.0563447183884844
1.0,21.429545454545455,14.0,1.0,0.6533036377134372,2.5953488372093023,5.0,28.0,76.0,48.0,60.357142857142854,11.702302232937775,11.0,0.7857142857142857,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,2.304619384809672,0.0,transformer,10,p13.mid,p13,strings,peaceful,4.260964692239294,0.41463687389814163,5.3704033910559374,4.8224753154195525,0.19386439785418097,0.20102494205495505
1.0,40.429545454545455,1.0,1.0,0.024734386418573274,0.05925925925925926,1.0,52.0,52.0,0.0,52.0,0.0,1.0,1.0,0.9407407407407408,0.0,0.0,0.0,0.0,0.0,1.0,-1.000088900581841e-12,0.0,transformer,10,p14.mid,p14,full_orchestra,epic,4.889533943534158,2.1214527040519013,13.727546248198792,6.879826917518223,0.7422251800958621,0.47392608778347434
1.0,15.959090909090909,14.0,1.0,0.8772429507262888,0.9937694704049844,1.0,60.0,69.0,9.0,63.285714285714285,2.490799396308956,5.0,0.35714285714285715,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,1.4327570529920877,0.0,transformer,10,p15.mid,p15,flute,mysterious,4.037025379226442,1.1869424929061763,2.441831962484507,4.389027521209266,0.19228503104986305,0.18626751364551358
1.0,31.679545454545455,39.0,1.0,1.2310782696032714,5.168503937007874,6.0,45.0,84.0,39.0,62.61538461538461,7.600996508945,15.0,0.38461538461538464,0.0031496062992125984,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,2.4706479640649888,0.0,transformer,10,p16.mid,p16,synth,happy,3.6831900603494594,2.9877919736967136,3.1121616328141783,0.7211695914267775,0.19536595434566603,0.078128623392994
1.0,71.67954545454545,85.0,6.0,1.1858334126002728,5.633449477351917,12.0,40.0,79.0,39.0,69.08235294117647,7.489933267127335,23.0,0.27058823529411763,0.17560975609756097,0.0,0.047058823529411764,1.0,32.0,4.0,0.0,2.601966906722056,0.0,transformer,10,p17.mid,p17,strings,sad,3.728434917352458,3.452737514040756,3.354806692977675,0.6101063496091124,0.022905804547317665,0.04864671425610477
1.0,9.34090909090909,17.0,2.0,1.8199513381995136,0.2127659574468085,9.0,46.0,70.0,24.0,59.411764705882355,5.82144942058259,12.0,0.7058823529411765,0.9680851063829787,0.0,0.0,1.0,48.0,6.0,0.0,2.343932981296019,0.0,transformer,10,p18.mid,p18,brass,heroic,3.0943169917532174,1.967946005864352,6.3157815423164365,1.0583774969356323,0.7695695457381001,0.2443266809556212
1.0,15.470454545454544,20.0,1.0,1.292786837079477,2.282958199356913,5.0,52.0,76.0,24.0,64.45,7.684237112426971,13.0,0.65,0.3890675241157556,0.0,0.0,0.0,0.0,0.0,1.0,2.458204432772574,0.0,transformer,10,p19.mid,p19,piano,playful,3.6214814928732535,0.10224623604575234,1.2775462481987887,0.8044101949087485,0.190551963470877,0.06185522604263604
1.0,15.290909090909091,78.0,2.0,5.101070154577884,4.7947882736156355,15.0,28.0,79.0,51.0,57.56410256410256,9.35152495940655,19.0,0.24358974358974358,0.5276872964169381,0.0,0.0,0.0,24.0,3.0,0.0,2.3918422710006086,0.0,transformer,10,p20.mid,p20,organ,dark,0.18680182462515305,2.614076310304475,8.16344368409623,2.4716980418883274,0.3291717357720595,0.14209158483265866
