ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,7.199999999999999,72.0,1.0,10.000000000000002,5.63448275862069,9.0,36.0,79.0,43.0,57.541666666666664,6.605842321595164,15.0,0.20833333333333334,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,2.1195452171747293,0.0,transformer,20,p11.mid,p11,piano,happy,5.085731670047271,3.4537707953095294,8.185879581532127,0.2739845959230589,0.19161900892074069,0.13165241748737047
1.0,20.970454545454544,45.0,1.0,2.1458762327950582,3.5676959619952493,21.0,46.0,86.0,40.0,71.82222222222222,8.902656005407447,19.0,0.4222222222222222,0.17814726840855108,0.0,0.0,0.0,0.0,0.0,0.0,2.7570995605540984,0.0,transformer,20,p12.mid,p12,synth,tense,2.7683920971576725,1.3869839986840886,6.094675974023431,2.0228290878892246,0.02036829223632755,0.05979383062441393
1.0,17.14090909090909,6.0,1.0,0.3500397772474145,0.9941860465116279,1.0,41.0,45.0,4.0,42.666666666666664,1.3743685418725535,3.0,0.5,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,1.0114042647043517,0.0,transformer,20,p13.mid,p13,strings,peaceful,4.564228552705316,1.1865259167995328,23.060879581532127,5.505458375645669,0.19270160715650653,0.2955737279872595
1.0,63.37045454545454,1.0,1.0,0.015780224509557794,0.0007880220646178094,1.0,53.0,53.0,0.0,53.0,0.0,1.0,1.0,0.9992119779353822,0.0,0.0,0.0,24.0,3.0,0.0,-1.000088900581841e-12,0.0,transformer,20,p14.mid,p14,full_orchestra,epic,4.898488105443173,2.179923941246543,12.727546248198792,6.879826917518223,0.8006964172905036,0.5242881402431749
1.0,9.409090909090908,24.0,1.0,2.5507246376811596,1.9789473684210526,2.0,59.0,81.0,22.0,69.91666666666667,6.40908643169125,10.0,0.4166666666666667,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,2.1172770978967184,0.0,transformer,20,p15.mid,p15,flute,mysterious,2.363543692271571,0.20176459489010812,4.18912041846788,0.4707404858269726,0.18798924485540494,0.20493666494647053
1.0,31.099999999999998,61.0,1.0,1.9614147909967847,4.215088282504013,7.0,55.0,74.0,19.0,64.91803278688525,4.33171711671629,12.0,0.19672131147540983,0.0016051364365971107,0.0,0.0,0.0,0.0,0.0,0.0,2.1809856182342067,0.0,transformer,20,p16.mid,p16,synth,happy,2.952853538955946,2.034376319192852,0.8095134613135428,2.5481098008019325,0.19691042420828153,0.07906227197033125
1.0,34.840909090909086,51.0,1.0,1.4637964774951078,3.7163323782234956,5.0,56.0,72.0,16.0,63.333333333333336,4.047108222832725,13.0,0.2549019607843137,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,2.310401817778197,0.0,transformer,20,p17.mid,p17,strings,sad,3.450471852457623,1.535620414912335,2.394212914865456,2.8327186946854974,0.19565023113198465,0.07726407506658863
1.0,17.129545454545454,58.0,1.0,3.3859625845827255,1.305232558139535,15.0,56.0,75.0,19.0,65.77586206896552,4.923704462713764,15.0,0.25862068965517243,0.8284883720930233,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,1.7767637324844079,0.0,transformer,20,p18.mid,p18,brass,heroic,1.5283057453700053,0.8754794051716257,0.048315820766731576,1.9561224548044587,0.6299728114481447,0.40293217425796757
1.0,33.87954545454545,62.0,1.0,1.8300127456899447,3.606774668630339,4.0,45.0,67.0,22.0,59.645161290322584,4.782686430251775,12.0,0.1935483870967742,0.0029455081001472753,0.0,0.0,0.0,0.0,0.0,1.0,2.1648826717286056,0.0,transformer,20,p19.mid,p19,piano,playful,3.0842555842627863,1.4260627053191781,6.082384957876208,2.097140487266448,0.19557005254473137,0.050622317402876496
1.0,27.579545454545453,25.0,1.0,0.9064688916357644,0.32730560578661844,4.0,51.0,79.0,28.0,61.6,5.748043145279965,10.0,0.4,0.8245931283905967,0.0,0.0,0.0,0.0,0.0,0.0,2.005190707209379,0.0,transformer,20,p20.mid,p20,organ,dark,4.007799438316966,1.8534063575245423,4.12754624819879,1.1317837722382578,0.6260775677457181,0.17483830037422565
