ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,17.079545454545453,62.0,1.0,3.630073186959415,1.0087463556851313,8.0,50.0,81.0,31.0,64.8225806451613,6.241185251237986,17.0,0.27419354838709675,0.6326530612244898,0.0,0.0,0.0,24.0,3.0,0.0,2.5081231157758657,0.0,transformer,5,p01.mid,p01,piano,happy,1.2841951429933158,1.1719656076260294,0.9049656030374962,0.638641666280237,0.4341375005796112,0.06519758489886318
1.0,64.5090909090909,33.0,1.0,0.5115558060879369,0.6888544891640866,1.0,60.0,84.0,24.0,74.81818181818181,4.852081998948277,11.0,0.3333333333333333,0.3111455108359133,0.0,0.0,0.0,0.0,0.0,1.0,2.170718322737394,0.0,transformer,5,p02.mid,p02,piano,sad,4.4027125238647935,1.491857474147074,9.090635569983021,2.0277449185699457,0.11262995019103467,0.05283411568561014
1.0,49.89090909090909,56.0,1.0,1.1224489795918366,9.022022022022021,14.0,36.0,79.0,43.0,65.41071428571429,9.084478099865658,22.0,0.39285714285714285,0.05205205205205205,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,2.799240548292262,0.0,transformer,5,p03.mid,p03,strings,tense,3.7918193503608943,6.84131005871086,0.31683196248449974,2.204651182347435,0.14646350859282659,0.1673931598492851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,nan,0.0,1.0,transformer,5,p04.mid,p04,full_orchestra,epic,4.914268329952731,2.1807119633111607,65.72754624819879,6.879826917518223,0.8014844393551214,0.07849690257535458
1.0,267.5090909090909,12.0,2.0,0.044858288588323254,1.054932735426009,9.0,40.0,76.0,36.0,58.25,10.520812706250407,11.0,0.9166666666666666,0.8467862481315396,0.0,0.5,0.0,0.0,0.0,0.0,2.3693821196836757,0.0,transformer,5,p05.mid,p05,flute,peaceful,4.869410041364407,1.1257792278851517,7.4775462481987915,3.640985788732184,0.648270687486661,0.11843318989531045
1.0,2.370454545454545,13.0,1.0,5.4841802492809215,0.8571428571428571,1.0,64.0,81.0,17.0,75.92307692307692,5.1807563816869955,7.0,0.5384615384615384,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.8184831630053648,0.0,transformer,5,p06.mid,p06,synth,mysterious,0.5699119193281907,1.3235691061683035,10.195530674878128,1.6990705358312272,0.05565841778773578,0.1022488112998203
1.0,6.170454545454545,69.0,1.0,11.182320441988951,5.752,24.0,27.0,76.0,49.0,63.82608695652174,8.485207113592132,19.0,0.2753623188405797,0.016,0.0,0.0,0.0,0.0,0.0,0.0,2.121892936585497,0.0,transformer,5,p07.mid,p07,organ,dark,6.26805211203622,3.571288036688839,1.9014592916770496,1.6053801960739094,0.18251556064487862,0.14181694694396546
1.0,7.640909090909091,49.0,4.0,6.4128494943486025,1.6233766233766234,12.0,48.0,72.0,24.0,59.795918367346935,3.757873866075884,14.0,0.2857142857142857,0.6168831168831169,0.02040816326530612,0.0,0.0,64.0,8.0,0.0,1.577839172695831,0.0,transformer,5,p08.mid,p08,brass,heroic,1.4985811643958717,0.5573353399345373,5.931627880851856,3.121953051442339,0.4183675562382383,0.1447624054387364
1.0,18.39090909090909,69.0,1.0,3.7518536826495303,1.5284552845528456,8.0,38.0,69.0,31.0,58.289855072463766,5.86095270802134,17.0,0.2463768115942029,0.2926829268292683,0.0,0.0,0.0,24.0,3.0,0.0,2.3695960833924348,0.0,transformer,5,p09.mid,p09,piano,playful,1.1624146473032004,0.6522566787583151,7.437691175735026,1.0188742094968823,0.09416736618438964,0.0898637581036957
1.0,1.0909090909090908,65.0,3.0,59.583333333333336,9.565217391304348,23.0,38.0,76.0,38.0,58.6,10.839812658046194,30.0,0.46153846153846156,0.08695652173913043,0.0,0.0,1.0,96.0,12.0,0.0,2.9876743753163133,0.0,transformer,5,p10.mid,p10,guitar,nostalgic,54.6690650033806,7.3845054279931865,7.12754624819879,3.959985740527971,0.1115590389057482,0.2076821575941436
