ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,3.5204545454545455,33.0,2.0,9.373789541639768,2.0,14.0,31.0,79.0,48.0,55.42424242424242,11.36189885706611,19.0,0.5757575757575758,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,2.818805747868935,0.0,transformer,30,p11.mid,p11,piano,happy,4.459521211687037,0.18071196331116068,10.30330382395637,4.482071939547888,0.468151106021788,0.18465018381597773
1.0,3.059090909090909,57.0,1.0,18.632986627043092,7.666666666666667,11.0,43.0,86.0,43.0,61.771929824561404,10.436134163366106,24.0,0.42105263157894735,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,2.9407623760353125,0.0,transformer,30,p12.mid,p12,synth,tense,13.718718297090362,5.485954703355507,3.9556164236373874,3.556307245847883,0.16676952889884689,0.0654517814972275
1.0,20.570454545454545,14.0,1.0,0.6805877803557618,1.9903147699757868,2.0,60.0,79.0,19.0,69.14285714285714,6.4681322415267255,10.0,0.7142857142857143,0.004842615012106538,0.0,0.0,0.0,0.0,0.0,0.0,2.2429732264281474,0.0,transformer,30,p13.mid,p13,strings,peaceful,4.2336805495969685,0.19039719333537386,3.4153108946583473,0.4116946759914972,0.1936729456327721,0.1303383510002121
1.0,38.40909090909091,30.0,1.0,0.7810650887573966,0.6636363636363637,2.0,64.0,98.0,34.0,75.93333333333334,7.827018731434225,14.0,0.4666666666666667,0.39090909090909093,0.0,0.0,0.0,0.0,0.0,1.0,2.413946559583185,0.0,transformer,30,p14.mid,p14,full_orchestra,epic,4.133203241195334,1.517075599674797,10.205787085134546,0.9471918139160023,0.1923935302642123,0.05087832116423788
1.0,23.0,32.0,1.0,1.391304347826087,1.9956616052060738,2.0,57.0,79.0,22.0,68.3125,6.602260503039849,10.0,0.3125,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0,2.035272903298692,0.0,transformer,30,p15.mid,p15,flute,mysterious,3.522963982126644,0.18505035810508685,2.5849537518012085,0.2775664144783736,0.19634636324791552,0.1503210643955042
1.0,3.2409090909090907,51.0,1.0,15.73632538569425,3.984848484848485,7.0,55.0,84.0,29.0,74.13725490196079,6.026150879725886,16.0,0.3137254901960784,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,2.3378978463334827,0.0,transformer,30,p16.mid,p16,synth,happy,10.82205705574152,1.8041365215373242,8.409708653761996,0.8536760377923365,0.13790950003881802,0.0798279913599409
1.0,15.320454545454545,61.0,1.0,3.98160510310043,0.474025974025974,1.0,57.0,67.0,10.0,61.63934426229508,2.326136506187437,7.0,0.11475409836065574,0.525974025974026,0.0,0.0,0.0,0.0,0.0,0.0,1.4922046179539794,0.0,transformer,30,p17.mid,p17,strings,sad,0.9326632268523007,1.7066859892851867,4.088201985903709,4.553690411330786,0.32745846532914735,0.16950052306868138
1.0,10.299999999999999,36.0,3.0,3.4951456310679614,1.4927536231884058,9.0,39.0,68.0,29.0,57.75,5.282965286865155,14.0,0.3888888888888889,0.5990338164251208,0.0,0.0,1.0,0.0,0.0,0.0,2.2734880955300825,0.0,transformer,30,p18.mid,p18,brass,heroic,1.4191226988847694,0.6879583401227549,7.9775462481987915,1.596861630653068,0.40051825578024214,0.31703243446236695
1.0,11.45,65.0,1.0,5.676855895196507,4.891304347826087,8.0,45.0,76.0,31.0,61.47692307692308,7.646231233163559,18.0,0.27692307692307694,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,1.0,2.6052389053431817,0.0,transformer,30,p19.mid,p19,piano,playful,0.7625875652437761,2.7105923845149262,4.250623171275713,0.7664043156453362,0.1941677345579221,0.05737756525494365
1.0,11.429545454545455,82.0,1.0,7.174388546430702,4.721739130434782,10.0,51.0,87.0,36.0,66.48780487804878,5.687478549815406,17.0,0.2073170731707317,0.11739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,2.1533003541073357,0.0,transformer,30,p20.mid,p20,organ,dark,2.2601202164779712,2.5410271671236218,0.7602586298499858,1.1923483677028166,0.08112425629705254,0.09126226426290554
