ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,10.665909090909091,1061.0,1.0,99.47581504368208,78.33953488372093,85.0,21.0,108.0,87.0,65.06974552309143,26.896577129673055,88.0,0.08294062205466542,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,1.0,4.426392755531568,0.0,diffusion,1,p01.mid,p01,piano,happy,94.56154671372934,76.15882292040978,0.6578007251073643,20.016750212154832,0.18921323506348328,0.06604645284075003
1.0,10.665909090909091,1546.0,1.0,144.94779458768377,73.13953488372093,81.0,21.0,108.0,87.0,64.22121604139716,25.779419874727935,88.0,0.056921086675291076,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,1.0,4.445831847713077,0.0,diffusion,1,p02.mid,p02,piano,sad,140.03352625773104,70.95882292040977,1.5063302068016355,18.899592957209713,0.18921323506348328,0.07717257099182748
1.0,10.665909090909091,356.0,1.0,33.37737055188579,84.93488372093023,88.0,21.0,108.0,87.0,65.90168539325843,25.295309719168554,88.0,0.24719101123595505,0.009302325581395349,0.0,0.0,0.0,48.0,6.0,1.0,4.387148653407587,0.0,diffusion,1,p03.mid,p03,strings,tense,28.46310222193306,82.75417175761908,0.174139145059641,18.41548280165033,0.18921323506348328,0.06044656421110559
1.0,10.665909090909091,1049.0,1.0,98.35073513743873,78.85581395348837,87.0,21.0,108.0,87.0,64.20781696854147,26.20329511404992,88.0,0.08388941849380362,0.009302325581395349,0.0,0.0,0.0,48.0,6.0,1.0,4.438585364264867,0.0,diffusion,1,p04.mid,p04,full_orchestra,epic,93.436466807486,76.67510199017721,1.5197292796573265,19.323468196531696,0.18921323506348328,0.0768289883454199
1.0,10.665909090909091,1696.0,1.0,159.01129341572556,71.47441860465116,80.0,21.0,108.0,87.0,64.95459905660377,25.76253935537717,88.0,0.05188679245283019,0.009302325581395349,0.0,0.0,0.0,73.0,9.0,1.0,4.456511168624562,0.0,diffusion,1,p05.mid,p05,flute,peaceful,154.09702508577283,69.29370664134001,0.7729471915950228,18.88271243785895,0.18921323506348328,0.07549887371680508
1.0,10.665909090909091,963.0,1.0,90.28766247602813,79.86046511627907,86.0,21.0,108.0,87.0,64.53478712357217,25.389664879452912,88.0,0.09138110072689512,0.009302325581395349,0.0,0.0,0.0,80.0,10.0,1.0,4.449924950482633,0.0,diffusion,1,p06.mid,p06,synth,mysterious,85.3733941460754,77.67975315296792,1.192759124626619,18.50983796193469,0.18921323506348328,0.07199059007820469
1.0,10.665909090909091,1084.0,1.0,101.63221819731515,78.04651162790698,86.0,21.0,108.0,87.0,65.46771217712177,26.0759228896019,88.0,0.08118081180811808,0.009302325581395349,0.0,0.0,0.0,16.0,2.0,1.0,4.423342344624256,0.0,diffusion,1,p07.mid,p07,organ,dark,96.71794986736242,75.86579966459583,0.25983407107702305,19.19609597208368,0.18921323506348328,0.08229632863585233
1.0,10.665909090909091,1197.0,1.0,112.22672064777328,77.08372093023256,85.0,21.0,108.0,87.0,64.67669172932331,25.399200082445716,88.0,0.07351712614870509,0.009302325581395349,0.0,0.0,0.0,56.0,7.0,1.0,4.446562227845596,0.0,diffusion,1,p08.mid,p08,brass,heroic,107.31245231782054,74.9030089669214,1.0508545188754823,18.519373164927494,0.18921323506348328,0.08645062486238779
1.0,10.665909090909091,1497.0,1.0,140.3537183038568,72.58604651162791,82.0,21.0,108.0,87.0,63.848363393453575,25.499742339462323,88.0,0.058784235136940546,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,1.0,4.455460899049633,0.0,diffusion,1,p09.mid,p09,piano,playful,135.43944997390406,70.40533454831676,1.879182854745217,18.6199154219441,0.18921323506348328,0.07598203470419557
1.0,10.665909090909091,500.0,1.0,46.878329426805884,83.52558139534884,88.0,21.0,108.0,87.0,65.108,22.85406607148934,88.0,0.176,0.009302325581395349,0.0,0.0,0.0,24.0,3.0,1.0,4.352816920676043,0.0,diffusion,1,p10.mid,p10,guitar,nostalgic,41.96406109685315,81.34486943203768,0.6195462481987875,15.974239153971116,0.18921323506348328,0.07558382077985928
